RT	Name	EdU_4h_OCT4_12h_OFF_ES	EdU_4h_OCT4_12h_OFF_MS	EdU_4h_OCT4_12h_OFF_LS	EdU_4h_OCT4_ON_ES	EdU_4h_OCT4_ON_MS	EdU_4h_OCT4_ON_LS
ES	IZ1721	0.713408	NA	NA	0.721666	NA	NA
ES	IZ1722	0.777648	NA	NA	0.693687	NA	NA
ES	IZ1723	0.67076	NA	NA	0.646934	NA	NA
ES	IZ1724	0.772247	NA	NA	0.72375	NA	NA
ES	IZ1725	0.736816	NA	NA	0.751296	NA	NA
ES	IZ1726	0.729612	NA	NA	0.690362	NA	NA
ES	IZ1727	0.638948	NA	NA	0.6453	NA	NA
ES	IZ1728	0.854841	NA	NA	0.890712	NA	NA
ES	IZ1729	0.921779	NA	NA	0.872347	NA	NA
ES	IZ1730	0.86833	NA	NA	0.91533	NA	NA
ES	IZ1731	0.834122	NA	NA	0.955823	NA	NA
ES	IZ1732	0.686376	NA	NA	0.753807	NA	NA
ES	IZ1733	0.645248	NA	NA	0.677849	NA	NA
ES	IZ1734	0.686383	NA	NA	0.747548	NA	NA
ES	IZ1735	0.674677	NA	NA	0.716251	NA	NA
ES	IZ1736	0.801087	NA	NA	0.759678	NA	NA
ES	IZ1737	0.864731	NA	NA	0.727099	NA	NA
ES	IZ1738	0.723612	NA	NA	0.735435	NA	NA
ES	IZ1739	0.608918	NA	NA	0.661978	NA	NA
ES	IZ1740	0.814879	NA	NA	0.634437	NA	NA
ES	IZ1741	0.862645	NA	NA	0.856501	NA	NA
ES	IZ1742	0.97372	NA	NA	0.931599	NA	NA
ES	IZ1743	0.923589	NA	NA	0.767147	NA	NA
ES	IZ1744	0.919673	NA	NA	0.659475	NA	NA
ES	IZ1745	0.773187	NA	NA	0.772187	NA	NA
ES	IZ1746	1.02837	NA	NA	0.871097	NA	NA
ES	IZ1747	0.960834	NA	NA	0.941207	NA	NA
ES	IZ1748	0.558476	NA	NA	0.493365	NA	NA
ES	IZ1749	0.705585	NA	NA	0.78551	NA	NA
ES	IZ1750	0.662959	NA	NA	0.695381	NA	NA
ES	IZ1751	0.571696	NA	NA	0.639459	NA	NA
ES	IZ1752	0.680371	NA	NA	0.95416	NA	NA
ES	IZ1753	0.464793	NA	NA	0.640272	NA	NA
ES	IZ1754	0.443174	NA	NA	0.786362	NA	NA
ES	IZ1755	0.458491	NA	NA	0.754246	NA	NA
ES	IZ1756	0.714607	NA	NA	0.648634	NA	NA
ES	IZ1757	0.508029	NA	NA	0.445779	NA	NA
ES	IZ1758	0.799306	NA	NA	0.847295	NA	NA
ES	IZ1759	0.833501	NA	NA	0.755484	NA	NA
ES	IZ1760	0.647646	NA	NA	0.767154	NA	NA
ES	IZ1761	0.731419	NA	NA	0.6791	NA	NA
ES	IZ1762	0.657863	NA	NA	0.723338	NA	NA
ES	IZ1763	0.682168	NA	NA	0.802218	NA	NA
ES	IZ1764	0.571976	NA	NA	0.644452	NA	NA
ES	IZ1765	0.539871	NA	NA	0.622751	NA	NA
ES	IZ1766	0.644361	NA	NA	0.670336	NA	NA
ES	IZ1767	0.432352	NA	NA	0.333897	NA	NA
ES	IZ1768	0.521236	NA	NA	0.440748	NA	NA
ES	IZ1769	0.933801	NA	NA	0.718334	NA	NA
ES	IZ1770	0.910361	NA	NA	0.970861	NA	NA
ES	IZ1771	0.610725	NA	NA	0.654464	NA	NA
ES	IZ1772	0.676775	NA	NA	0.611894	NA	NA
ES	IZ1773	0.505033	NA	NA	0.541784	NA	NA
ES	IZ1774	0.53264	NA	NA	0.593519	NA	NA
ES	IZ1775	0.51524	NA	NA	0.573518	NA	NA
ES	IZ1776	0.65307	NA	NA	0.670755	NA	NA
ES	IZ1777	0.729917	NA	NA	0.747554	NA	NA
ES	IZ1778	0.70981	NA	NA	0.733359	NA	NA
ES	IZ1779	0.690893	NA	NA	0.740051	NA	NA
ES	IZ1780	0.699296	NA	NA	0.813073	NA	NA
ES	IZ1781	0.815517	NA	NA	0.739208	NA	NA
ES	IZ1782	0.862931	NA	NA	0.809327	NA	NA
ES	IZ1783	0.868346	NA	NA	0.871502	NA	NA
ES	IZ1784	0.93201	NA	NA	0.897394	NA	NA
ES	IZ1785	0.9332	NA	NA	0.825607	NA	NA
ES	IZ1786	0.84943	NA	NA	0.964583	NA	NA
ES	IZ1787	0.802585	NA	NA	0.778432	NA	NA
ES	IZ1788	0.859347	NA	NA	0.752989	NA	NA
ES	IZ1789	0.94399	NA	NA	0.855643	NA	NA
ES	IZ1790	0.794169	NA	NA	0.671168	NA	NA
ES	IZ1791	0.939186	NA	NA	0.84229	NA	NA
ES	IZ1792	0.783086	NA	NA	0.743807	NA	NA
ES	IZ1793	0.736227	NA	NA	0.727946	NA	NA
ES	IZ1794	0.715803	NA	NA	0.702886	NA	NA
ES	IZ1795	0.727832	NA	NA	0.748802	NA	NA
ES	IZ1796	0.743443	NA	NA	0.671593	NA	NA
ES	IZ1797	0.735928	NA	NA	0.664903	NA	NA
ES	IZ1798	0.724829	NA	NA	0.697058	NA	NA
ES	IZ1799	0.731413	NA	NA	0.742966	NA	NA
ES	IZ1800	0.671682	NA	NA	0.802642	NA	NA
ES	IZ1801	0.768048	NA	NA	0.810974	NA	NA
ES	IZ1802	0.755447	NA	NA	0.760506	NA	NA
ES	IZ1803	0.820017	NA	NA	0.894904	NA	NA
ES	IZ1804	0.921777	NA	NA	0.901979	NA	NA
ES	IZ1805	0.847915	NA	NA	0.775518	NA	NA
ES	IZ1806	0.960208	NA	NA	0.845618	NA	NA
ES	IZ1807	0.922926	NA	NA	0.586814	NA	NA
ES	IZ1808	0.786074	NA	NA	0.571836	NA	NA
ES	IZ1809	0.712785	NA	NA	0.706204	NA	NA
ES	IZ1810	0.628727	NA	NA	0.598529	NA	NA
ES	IZ1811	0.716706	NA	NA	0.556391	NA	NA
ES	IZ1812	0.55578	NA	NA	0.572249	NA	NA
ES	IZ1813	0.596011	NA	NA	0.592292	NA	NA
ES	IZ1814	0.560886	NA	NA	0.675339	NA	NA
ES	IZ1815	0.623623	NA	NA	0.562635	NA	NA
ES	IZ1816	0.567482	NA	NA	0.473323	NA	NA
ES	IZ1817	0.52966	NA	NA	0.575166	NA	NA
ES	IZ1818	0.52694	NA	NA	0.505863	NA	NA
ES	IZ1819	0.609519	NA	NA	0.629847	NA	NA
ES	IZ1820	1.32713	NA	NA	1.5627	NA	NA
ES	IZ1821	1.39946	NA	NA	1.47627	NA	NA
ES	IZ1822	0.831096	NA	NA	0.77469	NA	NA
ES	IZ1823	0.877355	NA	NA	0.854416	NA	NA
ES	IZ1824	0.527244	NA	NA	0.505041	NA	NA
ES	IZ1825	0.524254	NA	NA	0.600223	NA	NA
ES	IZ1826	0.670169	NA	NA	0.67786	NA	NA
ES	IZ1827	0.704091	NA	NA	0.704123	NA	NA
ES	IZ1828	0.822685	NA	NA	0.720423	NA	NA
ES	IZ1829	0.853331	NA	NA	0.931201	NA	NA
ES	IZ1830	1.1923	NA	NA	1.22965	NA	NA
ES	IZ1831	0.911898	NA	NA	0.868619	NA	NA
ES	IZ1832	0.687584	NA	NA	0.704558	NA	NA
ES	IZ1833	0.777357	NA	NA	0.693295	NA	NA
ES	IZ1834	0.686098	NA	NA	0.696627	NA	NA
ES	IZ1835	0.628719	NA	NA	0.677831	NA	NA
ES	IZ1836	0.639864	NA	NA	0.647799	NA	NA
ES	IZ1837	0.692692	NA	NA	0.725008	NA	NA
ES	IZ1838	0.712189	NA	NA	0.591031	NA	NA
ES	IZ1839	0.594513	NA	NA	0.56682	NA	NA
ES	IZ1840	0.646749	NA	NA	0.695363	NA	NA
ES	IZ1841	0.657552	NA	NA	0.610641	NA	NA
ES	IZ1842	0.573491	NA	NA	0.625244	NA	NA
ES	IZ1843	0.557575	NA	NA	0.60897	NA	NA
ES	IZ1844	0.5873	NA	NA	0.561795	NA	NA
ES	IZ1845	0.560575	NA	NA	0.395261	NA	NA
ES	IZ1846	0.541967	NA	NA	0.539681	NA	NA
ES	IZ1847	0.628723	NA	NA	0.534255	NA	NA
ES	IZ1848	0.575291	NA	NA	0.533426	NA	NA
ES	IZ1849	0.635944	NA	NA	0.538439	NA	NA
ES	IZ1850	0.502629	NA	NA	0.606882	NA	NA
ES	IZ1851	0.592707	NA	NA	0.592283	NA	NA
ES	IZ1852	0.620926	NA	NA	0.581012	NA	NA
ES	IZ1853	0.54887	NA	NA	0.560148	NA	NA
ES	IZ1854	0.58461	NA	NA	0.574345	NA	NA
ES	IZ1855	0.565679	NA	NA	0.599375	NA	NA
ES	IZ1856	0.571671	NA	NA	0.509212	NA	NA
ES	IZ1857	0.581284	NA	NA	0.613558	NA	NA
ES	IZ1858	0.640138	NA	NA	0.735444	NA	NA
ES	IZ1859	0.662368	NA	NA	0.574335	NA	NA
ES	IZ1860	0.637145	NA	NA	0.620243	NA	NA
ES	IZ1861	0.669582	NA	NA	0.644447	NA	NA
ES	IZ1862	0.650948	NA	NA	0.487088	NA	NA
ES	IZ1863	0.434167	NA	NA	0.452437	NA	NA
ES	IZ1864	0.489705	NA	NA	0.4754	NA	NA
ES	IZ1865	0.426371	NA	NA	0.47876	NA	NA
ES	IZ1866	0.658158	NA	NA	0.505049	NA	NA
ES	IZ1867	0.565076	NA	NA	0.509215	NA	NA
ES	IZ1868	0.557578	NA	NA	0.525923	NA	NA
ES	IZ1869	0.622429	NA	NA	0.601455	NA	NA
ES	IZ1870	0.58068	NA	NA	0.560964	NA	NA
ES	IZ1871	0.522744	NA	NA	0.608974	NA	NA
ES	IZ1872	0.651249	NA	NA	0.621502	NA	NA
ES	IZ1873	0.526046	NA	NA	0.697878	NA	NA
ES	IZ1874	0.602012	NA	NA	0.595194	NA	NA
ES	IZ1875	0.666258	NA	NA	0.823507	NA	NA
ES	IZ1876	0.882743	NA	NA	0.982107	NA	NA
ES	IZ1877	0.699285	NA	NA	0.708288	NA	NA
ES	IZ1878	0.622137	NA	NA	0.658234	NA	NA
ES	IZ1879	0.700202	NA	NA	0.616899	NA	NA
ES	IZ1880	0.699616	NA	NA	0.722927	NA	NA
ES	IZ1881	0.76894	NA	NA	0.721674	NA	NA
ES	IZ1882	0.715807	NA	NA	0.740456	NA	NA
ES	IZ1883	0.710698	NA	NA	0.838523	NA	NA
ES	IZ1884	0.819985	NA	NA	0.76131	NA	NA
ES	IZ1885	0.765636	NA	NA	0.724168	NA	NA
ES	IZ1886	0.58849	NA	NA	0.580602	NA	NA
ES	IZ1887	0.661462	NA	NA	0.791371	NA	NA
ES	IZ1888	0.696603	NA	NA	0.748798	NA	NA
ES	IZ1889	0.749444	NA	NA	0.818091	NA	NA
ES	IZ1890	0.782476	NA	NA	0.642796	NA	NA
ES	IZ1891	0.808893	NA	NA	0.741289	NA	NA
ES	IZ1892	0.66386	NA	NA	0.737533	NA	NA
ES	IZ1893	0.716408	NA	NA	0.79389	NA	NA
ES	IZ1894	0.732022	NA	NA	0.711236	NA	NA
ES	IZ1895	0.658158	NA	NA	0.720831	NA	NA
ES	IZ1896	0.65696	NA	NA	0.649031	NA	NA
ES	IZ1897	0.632038	NA	NA	0.622757	NA	NA
ES	IZ1898	0.634753	NA	NA	0.60856	NA	NA
ES	IZ1899	0.764152	NA	NA	0.593115	NA	NA
ES	IZ1900	0.570483	NA	NA	0.524248	NA	NA
ES	IZ1901	0.535053	NA	NA	0.676171	NA	NA
ES	IZ1902	0.590914	NA	NA	0.617744	NA	NA
ES	IZ1903	0.626312	NA	NA	0.635681	NA	NA
ES	IZ1904	0.611328	NA	NA	0.610225	NA	NA
ES	IZ1905	0.669269	NA	NA	0.57349	NA	NA
ES	IZ1906	0.715814	NA	NA	0.598552	NA	NA
ES	IZ1907	0.573782	NA	NA	0.563069	NA	NA
ES	IZ1908	0.689992	NA	NA	0.640688	NA	NA
ES	IZ1909	0.706492	NA	NA	0.610223	NA	NA
ES	IZ1910	0.60832	NA	NA	0.615226	NA	NA
ES	IZ1911	0.609213	NA	NA	0.542599	NA	NA
ES	IZ1912	0.501726	NA	NA	0.573897	NA	NA
ES	IZ1913	0.550078	NA	NA	0.49586	NA	NA
ES	IZ1914	0.546162	NA	NA	0.585183	NA	NA
ES	IZ1915	0.705002	NA	NA	0.631104	NA	NA
ES	IZ1916	0.585821	NA	NA	0.593134	NA	NA
ES	IZ1917	0.680074	NA	NA	0.707887	NA	NA
ES	IZ1918	0.540449	NA	NA	0.512553	NA	NA
ES	IZ1919	0.4654	NA	NA	0.497126	NA	NA
ES	IZ1920	0.63235	NA	NA	0.522161	NA	NA
ES	IZ1921	0.479201	NA	NA	0.474147	NA	NA
ES	IZ1922	0.3165	NA	NA	0.319733	NA	NA
ES	IZ1923	0.513411	NA	NA	0.404849	NA	NA
ES	IZ1925	0.715187	NA	NA	0.77467	NA	NA
ES	IZ1926	0.907074	NA	NA	0.864413	NA	NA
ES	IZ1927	1.0527	NA	NA	1.06853	NA	NA
ES	IZ1928	0.537758	NA	NA	0.465802	NA	NA
ES	IZ1929	0.474087	NA	NA	0.404867	NA	NA
ES	IZ1930	0.526645	NA	NA	0.509213	NA	NA
ES	IZ1931	0.582491	NA	NA	0.52676	NA	NA
ES	IZ1932	0.627534	NA	NA	0.555969	NA	NA
ES	IZ1933	0.561788	NA	NA	0.527992	NA	NA
ES	IZ1934	0.596905	NA	NA	0.48919	NA	NA
ES	IZ1935	0.646442	NA	NA	0.575997	NA	NA
ES	IZ1936	0.586098	NA	NA	0.609809	NA	NA
ES	IZ1937	0.774347	NA	NA	0.795121	NA	NA
ES	IZ1938	0.674073	NA	NA	0.767182	NA	NA
ES	IZ1939	0.759054	NA	NA	0.952478	NA	NA
ES	IZ1940	0.888178	NA	NA	1.02344	NA	NA
ES	IZ1941	0.764751	NA	NA	0.651984	NA	NA
ES	IZ1942	0.686988	NA	NA	0.601882	NA	NA
ES	IZ1943	0.611625	NA	NA	0.612733	NA	NA
ES	IZ1944	0.62933	NA	NA	0.582264	NA	NA
ES	IZ1945	0.628746	NA	NA	0.585182	NA	NA
ES	IZ1946	0.662052	NA	NA	0.616071	NA	NA
ES	IZ1947	0.645541	NA	NA	0.629423	NA	NA
ES	IZ1948	0.597508	NA	NA	0.564724	NA	NA
ES	IZ1949	0.711005	NA	NA	0.651981	NA	NA
ES	IZ1950	0.968906	NA	NA	1.07601	NA	NA
ES	IZ1951	0.582789	NA	NA	0.558912	NA	NA
ES	IZ1952	0.549457	NA	NA	0.647359	NA	NA
ES	IZ1953	0.595401	NA	NA	0.707468	NA	NA
ES	IZ1954	0.561502	NA	NA	0.574351	NA	NA
ES	IZ1955	0.781258	NA	NA	0.826423	NA	NA
ES	IZ1956	0.805274	NA	NA	0.801799	NA	NA
ES	IZ1957	0.680983	NA	NA	0.649462	NA	NA
ES	IZ1958	0.631734	NA	NA	0.611483	NA	NA
ES	IZ1959	0.568101	NA	NA	0.513427	NA	NA
ES	IZ1960	0.673173	NA	NA	0.659474	NA	NA
ES	IZ1961	0.735336	NA	NA	0.646133	NA	NA
ES	IZ1962	0.783959	NA	NA	0.847717	NA	NA
ES	IZ1963	0.651561	NA	NA	0.679101	NA	NA
ES	IZ1964	0.713697	NA	NA	0.72	NA	NA
ES	IZ1965	0.721803	NA	NA	0.743369	NA	NA
ES	IZ1966	0.788168	NA	NA	0.836857	NA	NA
ES	IZ1967	0.98004	NA	NA	0.871508	NA	NA
ES	IZ1968	0.909773	NA	NA	0.959177	NA	NA
ES	IZ1969	0.943105	NA	NA	0.973349	NA	NA
ES	IZ1970	0.69089	NA	NA	0.675334	NA	NA
ES	IZ1971	0.593904	NA	NA	0.587674	NA	NA
ES	IZ1972	0.572898	NA	NA	0.558477	NA	NA
ES	IZ1973	0.454548	NA	NA	0.471192	NA	NA
ES	IZ1974	0.553072	NA	NA	0.510054	NA	NA
ES	IZ1975	0.555472	NA	NA	0.520077	NA	NA
ES	IZ1976	0.659359	NA	NA	0.611052	NA	NA
ES	IZ1977	0.639531	NA	NA	0.492524	NA	NA
ES	IZ1978	0.560569	NA	NA	0.616486	NA	NA
ES	IZ1979	0.744024	NA	NA	0.658638	NA	NA
ES	IZ1980	0.624238	NA	NA	0.526755	NA	NA
ES	IZ1981	0.66056	NA	NA	0.591862	NA	NA
ES	IZ1982	0.647953	NA	NA	0.495444	NA	NA
ES	IZ1983	0.613724	NA	NA	0.608548	NA	NA
ES	IZ1984	0.638349	NA	NA	0.564316	NA	NA
ES	IZ1985	0.832903	NA	NA	0.870668	NA	NA
ES	IZ1986	1.22446	NA	NA	1.31271	NA	NA
ES	IZ1987	1.32711	NA	NA	1.32187	NA	NA
ES	IZ1988	1.20612	NA	NA	1.12194	NA	NA
ES	IZ1989	0.848515	NA	NA	0.760475	NA	NA
ES	IZ1990	0.795675	NA	NA	0.65531	NA	NA
ES	IZ1991	0.784281	NA	NA	0.931619	NA	NA
ES	IZ1992	0.798693	NA	NA	0.945804	NA	NA
ES	IZ1993	0.575565	NA	NA	0.599341	NA	NA
ES	IZ1994	0.804078	NA	NA	0.84143	NA	NA
ES	IZ1995	0.899268	NA	NA	0.967525	NA	NA
ES	IZ1996	0.711624	NA	NA	0.624012	NA	NA
ES	IZ1997	0.597492	NA	NA	0.666133	NA	NA
ES	IZ1998	0.817897	NA	NA	0.83728	NA	NA
ES	IZ1999	1.11336	NA	NA	1.08857	NA	NA
ES	IZ2000	0.852713	NA	NA	0.707471	NA	NA
ES	IZ2001	0.884533	NA	NA	0.6937	NA	NA
ES	IZ2002	0.771066	NA	NA	0.675334	NA	NA
ES	IZ2003	0.922697	NA	NA	1.03931	NA	NA
ES	IZ2004	1.02237	NA	NA	0.951654	NA	NA
ES	IZ2005	0.967439	NA	NA	0.914517	NA	NA
ES	IZ2006	0.98095	NA	NA	0.875266	NA	NA
ES	IZ2007	0.790867	NA	NA	1.01089	NA	NA
ES	IZ2008	0.508032	NA	NA	0.553873	NA	NA
ES	IZ2010	1.36795	NA	NA	1.36736	NA	NA
ES	IZ2011	1.00075	NA	NA	1.07895	NA	NA
ES	IZ2012	1.0662	NA	NA	1.11233	NA	NA
ES	IZ2013	0.862961	NA	NA	0.922025	NA	NA
ES	IZ2014	0.980636	NA	NA	0.932467	NA	NA
ES	IZ2015	1.02626	NA	NA	1.03262	NA	NA
ES	IZ2016	0.724227	NA	NA	0.683706	NA	NA
ES	IZ2017	0.798073	NA	NA	0.745465	NA	NA
ES	IZ2018	0.748236	NA	NA	0.837278	NA	NA
ES	IZ2019	0.53352	NA	NA	0.527965	NA	NA
ES	IZ2020	0.664185	NA	NA	0.648657	NA	NA
ES	IZ2021	0.771061	NA	NA	0.768424	NA	NA
ES	IZ2022	0.620351	NA	NA	0.617747	NA	NA
ES	IZ2023	0.725403	NA	NA	0.626913	NA	NA
ES	IZ2024	0.602605	NA	NA	0.515054	NA	NA
ES	IZ2025	0.569579	NA	NA	0.463301	NA	NA
ES	IZ2026	0.614344	NA	NA	0.568516	NA	NA
ES	IZ2027	0.646451	NA	NA	0.59854	NA	NA
ES	IZ2028	0.617925	NA	NA	0.566413	NA	NA
ES	IZ2029	0.63055	NA	NA	0.653636	NA	NA
ES	IZ2030	0.685882	NA	NA	0.662267	NA	NA
ES	IZ2031	0.541078	NA	NA	0.560572	NA	NA
ES	IZ2032	0.588496	NA	NA	0.442425	NA	NA
ES	IZ2033	0.559669	NA	NA	0.501701	NA	NA
ES	IZ2034	0.571678	NA	NA	0.520902	NA	NA
ES	IZ2035	0.511949	NA	NA	0.470405	NA	NA
ES	IZ2036	0.586405	NA	NA	0.519663	NA	NA
ES	IZ2037	0.685775	NA	NA	0.611062	NA	NA
ES	IZ2038	0.685486	NA	NA	0.609392	NA	NA
ES	IZ2039	0.558769	NA	NA	0.647784	NA	NA
ES	IZ2040	0.621825	NA	NA	0.618159	NA	NA
ES	IZ2041	0.384052	NA	NA	0.348118	NA	NA
ES	IZ2042	0.537143	NA	NA	0.469149	NA	NA
ES	IZ2043	0.500845	NA	NA	0.477515	NA	NA
ES	IZ2044	0.648551	NA	NA	0.593533	NA	NA
ES	IZ2045	0.603511	NA	NA	0.535924	NA	NA
ES	IZ2046	0.638647	NA	NA	0.530514	NA	NA
ES	IZ2047	0.622723	NA	NA	0.661145	NA	NA
ES	IZ2048	0.711002	NA	NA	0.558889	NA	NA
ES	IZ2049	0.615519	NA	NA	0.508384	NA	NA
ES	IZ2050	0.763863	NA	NA	0.772194	NA	NA
ES	IZ2051	0.766231	NA	NA	0.847714	NA	NA
ES	IZ2052	0.883347	NA	NA	0.891134	NA	NA
ES	IZ2053	1.18659	NA	NA	1.27887	NA	NA
ES	IZ2054	1.09535	NA	NA	1.34069	NA	NA
ES	IZ2055	1.0184	NA	NA	1.11437	NA	NA
ES	IZ2056	1.05028	NA	NA	1.19789	NA	NA
ES	IZ2057	0.574687	NA	NA	0.584353	NA	NA
ES	IZ2058	0.563871	NA	NA	0.544276	NA	NA
ES	IZ2059	0.576777	NA	NA	0.510459	NA	NA
ES	IZ2060	0.652762	NA	NA	0.560974	NA	NA
ES	IZ2061	0.801379	NA	NA	0.804319	NA	NA
ES	IZ2062	0.419467	NA	NA	0.281324	NA	NA
ES	IZ2063	0.941615	NA	NA	0.887365	NA	NA
ES	IZ2064	0.942804	NA	NA	0.798061	NA	NA
ES	IZ2065	0.704097	NA	NA	0.854399	NA	NA
ES	IZ2066	0.653049	NA	NA	0.703302	NA	NA
ES	IZ2067	0.451908	NA	NA	0.545126	NA	NA
ES	IZ2068	0.542554	NA	NA	0.639018	NA	NA
ES	IZ2069	0.638358	NA	NA	0.554313	NA	NA
ES	IZ2070	1.02355	NA	NA	0.920338	NA	NA
ES	IZ2071	1.01635	NA	NA	1.16282	NA	NA
ES	IZ2072	0.682188	NA	NA	0.767997	NA	NA
ES	IZ2073	0.672569	NA	NA	0.588534	NA	NA
ES	IZ2074	0.731128	NA	NA	0.815187	NA	NA
ES	IZ2075	0.713707	NA	NA	0.626087	NA	NA
ES	IZ2076	0.661469	NA	NA	0.637776	NA	NA
ES	IZ2077	0.736226	NA	NA	0.712908	NA	NA
ES	IZ2078	0.869549	NA	NA	0.985047	NA	NA
ES	IZ2079	1.00104	NA	NA	0.977935	NA	NA
ES	IZ2080	0.940102	NA	NA	1.10983	NA	NA
ES	IZ2081	0.573475	NA	NA	0.726242	NA	NA
ES	IZ2082	0.662961	NA	NA	0.6144	NA	NA
ES	IZ2083	0.663865	NA	NA	0.720828	NA	NA
ES	IZ2084	0.701088	NA	NA	0.657393	NA	NA
ES	IZ2085	0.517643	NA	NA	0.515065	NA	NA
ES	IZ2086	0.503223	NA	NA	0.441597	NA	NA
ES	IZ2087	0.475603	NA	NA	0.495861	NA	NA
ES	IZ2088	0.52874	NA	NA	0.492938	NA	NA
ES	IZ2089	0.57469	NA	NA	0.536764	NA	NA
ES	IZ2090	0.506234	NA	NA	0.590198	NA	NA
ES	IZ2091	0.638352	NA	NA	0.625254	NA	NA
ES	IZ2092	0.636847	NA	NA	0.723771	NA	NA
ES	IZ2093	0.910667	NA	NA	0.905745	NA	NA
ES	IZ2094	0.844331	NA	NA	0.868595	NA	NA
ES	IZ2095	1.18243	NA	NA	1.38909	NA	NA
ES	IZ2096	1.22535	NA	NA	1.3657	NA	NA
ES	IZ2097	0.585198	NA	NA	0.544275	NA	NA
ES	IZ2098	0.581277	NA	NA	0.514224	NA	NA
ES	IZ2099	0.606518	NA	NA	0.592697	NA	NA
ES	IZ2100	0.619722	NA	NA	0.544266	NA	NA
ES	IZ2101	0.606514	NA	NA	0.674092	NA	NA
ES	IZ2102	0.546474	NA	NA	0.709578	NA	NA
ES	IZ2103	0.636545	NA	NA	0.733772	NA	NA
ES	IZ2104	0.835616	NA	NA	0.978801	NA	NA
ES	IZ2105	0.892048	NA	NA	0.959172	NA	NA
ES	IZ2106	0.931095	NA	NA	0.848978	NA	NA
ES	IZ2107	0.880942	NA	NA	0.888215	NA	NA
ES	IZ2108	0.98184	NA	NA	0.880716	NA	NA
ES	IZ2109	1.10675	NA	NA	0.946241	NA	NA
ES	IZ2110	0.44349	NA	NA	0.612734	NA	NA
ES	IZ2111	1.13437	NA	NA	1.13781	NA	NA
ES	IZ2112	0.731415	NA	NA	0.755075	NA	NA
ES	IZ2113	0.722417	NA	NA	0.82308	NA	NA
ES	IZ2114	0.671379	NA	NA	0.748808	NA	NA
ES	IZ2115	1.02807	NA	NA	0.780941	NA	NA
ES	IZ2116	0.86473	NA	NA	0.821011	NA	NA
ES	IZ2117	0.859625	NA	NA	0.819347	NA	NA
ES	IZ2118	0.616726	NA	NA	0.804312	NA	NA
ES	IZ2119	0.665979	NA	NA	0.722087	NA	NA
ES	IZ2120	0.577093	NA	NA	0.620672	NA	NA
ES	IZ2121	1.03619	NA	NA	0.986713	NA	NA
ES	IZ2122	1.15627	NA	NA	0.973352	NA	NA
ES	IZ2123	0.599326	NA	NA	0.725438	NA	NA
ES	IZ2124	0.698985	NA	NA	0.686196	NA	NA
ES	IZ2125	0.72842	NA	NA	0.662823	NA	NA
ES	IZ2126	0.778259	NA	NA	0.677832	NA	NA
ES	IZ2127	0.869832	NA	NA	0.805555	NA	NA
ES	IZ2128	0.831707	NA	NA	0.739205	NA	NA
ES	IZ2129	0.724223	NA	NA	0.854809	NA	NA
ES	IZ2130	0.945197	NA	NA	0.940806	NA	NA
ES	IZ2131	1.12835	NA	NA	1.0293	NA	NA
ES	IZ2132	0.515206	NA	NA	0.754589	NA	NA
ES	IZ2133	0.667173	NA	NA	0.880695	NA	NA
ES	IZ2134	1.00707	NA	NA	0.978366	NA	NA
ES	IZ2135	0.972844	NA	NA	1.16619	NA	NA
ES	IZ2136	0.62033	NA	NA	0.702057	NA	NA
ES	IZ2137	0.607699	NA	NA	0.750454	NA	NA
ES	IZ2138	0.590308	NA	NA	0.65697	NA	NA
ES	IZ2139	0.517949	NA	NA	0.713312	NA	NA
ES	IZ2140	0.782768	NA	NA	0.85773	NA	NA
ES	IZ2141	0.729311	NA	NA	0.766744	NA	NA
ES	IZ2142	0.661453	NA	NA	0.690784	NA	NA
ES	IZ2143	0.691792	NA	NA	0.551794	NA	NA
ES	IZ2144	0.832895	NA	NA	0.765493	NA	NA
ES	IZ2145	0.756018	NA	NA	0.665297	NA	NA
ES	IZ2146	0.814895	NA	NA	0.758819	NA	NA
ES	IZ2147	0.982737	NA	NA	0.804321	NA	NA
ES	IZ2148	0.984824	NA	NA	0.925781	NA	NA
ES	IZ2149	1.24816	NA	NA	1.35192	NA	NA
ES	IZ2150	1.27668	NA	NA	1.40952	NA	NA
ES	IZ2151	0.983649	NA	NA	1.03847	NA	NA
ES	IZ2152	0.849115	NA	NA	0.812663	NA	NA
ES	IZ2153	0.850633	NA	NA	0.842708	NA	NA
ES	IZ2154	1.0647	NA	NA	1.11694	NA	NA
ES	IZ2155	1.14727	NA	NA	1.0702	NA	NA
ES	IZ2156	0.994445	NA	NA	1.04848	NA	NA
ES	IZ2157	0.389726	NA	NA	0.349762	NA	NA
ES	IZ2158	1.01246	NA	NA	0.884043	NA	NA
ES	IZ2159	0.696601	NA	NA	0.673243	NA	NA
ES	IZ2160	0.763549	NA	NA	0.692882	NA	NA
ES	IZ2161	0.882153	NA	NA	0.841491	NA	NA
ES	IZ2162	0.783357	NA	NA	0.717087	NA	NA
ES	IZ2163	0.75155	NA	NA	0.732946	NA	NA
ES	IZ2164	0.818499	NA	NA	0.746293	NA	NA
ES	IZ2165	0.891742	NA	NA	0.732104	NA	NA
ES	IZ2166	1.01066	NA	NA	0.967512	NA	NA
ES	IZ2167	0.982729	NA	NA	0.878608	NA	NA
ES	IZ2168	0.834121	NA	NA	0.655307	NA	NA
ES	IZ2169	0.668663	NA	NA	0.538855	NA	NA
