ATAC_peak	RT	ATAC_OCT4.ON	ATAC_OCT4.OFF
ATAC1947	MS	2.84165	2.68384
ATAC1948	MS	1.16366	0.391209
ATAC1949	MS	2.82899	2.94486
ATAC1950	MS	0.741956	0.82578
ATAC1951	MS	1.38567	1.44519
ATAC1952	MS	1.29014	1.48843
ATAC1953	MS	2.03334	2.08233
ATAC1954	MS	1.94767	1.66251
ATAC1955	MS	1.03293	0.641167
ATAC1957	MS	0.779679	0.613822
ATAC1958	MS	3.56189	3.32998
ATAC1959	MS	1.48407	1.41802
ATAC1960	MS	0.961266	0.570431
ATAC24688	MS	1.29836	0.733462
ATAC24689	MS	0.8095	0.950811
ATAC24690	MS	3.4021	3.52589
ATAC24691	MS	1.70334	2.20046
ATAC24692	MS	3.63002	4.18357
ATAC24693	MS	1.37444	1.66779
ATAC173	MS	2.07299	1.20547
ATAC2523	MS	5.36549	5.14393
ATAC2524	MS	0.990488	1.40632
ATAC2525	MS	1.80452	1.42363
ATAC2526	MS	1.20156	1.14643
ATAC2527	MS	1.66929	1.40149
ATAC2528	MS	0.853705	0.565105
ATAC2529	MS	1.10882	0.858418
ATAC2530	MS	0.779894	0.56503
ATAC2541	MS	0.927511	0.714618
ATAC2542	MS	1.79738	1.39262
ATAC2543	MS	4.43917	1.87968
ATAC2544	MS	1.17614	0.809491
ATAC2545	MS	0.969635	0.744329
ATAC2546	MS	1.11253	0.483607
ATAC2692	MS	3.69112	1.88516
ATAC2693	MS	2.42426	1.43432
ATAC2694	MS	6.12605	6.41129
ATAC2695	MS	1.0055	0.738858
ATAC2696	MS	0.720631	0.548665
ATAC2840	MS	1.16244	1.07969
ATAC2841	MS	0.942927	0.78594
ATAC2842	MS	2.25566	2.24938
ATAC2843	MS	2.91952	1.37181
ATAC2844	MS	0.716689	0.738945
ATAC2845	MS	1.57678	1.21148
ATAC2945	MS	3.21849	3.36237
ATAC2946	MS	1.82559	0.744308
ATAC2947	MS	1.70328	1.31487
ATAC2948	MS	1.59501	1.83622
ATAC2949	MS	1.12571	1.17072
ATAC2950	MS	3.28861	2.01042
ATAC2951	MS	2.39468	2.7438
ATAC2952	MS	0.695608	0.510703
ATAC2956	MS	1.71161	1.77111
ATAC2957	MS	2.5717	2.37423
ATAC2958	MS	1.36603	1.55931
ATAC2959	MS	4.10651	3.47173
ATAC2960	MS	0.868518	0.983345
ATAC2972	MS	1.09614	0.472675
ATAC2973	MS	1.1002	0.869084
ATAC2974	MS	1.34915	1.27681
ATAC2975	MS	1.1338	0.679004
ATAC2976	MS	2.44368	1.65906
ATAC2977	MS	1.65692	1.11381
ATAC2978	MS	2.7142	1.23331
ATAC2979	MS	1.91409	1.55393
ATAC2980	MS	0.864285	0.825862
ATAC2981	MS	1.25424	1.0173
ATAC2982	MS	1.57637	1.31468
ATAC3030	MS	0.940143	0.722482
ATAC3031	MS	4.93712	4.64
ATAC3032	MS	0.775762	0.521689
ATAC3033	MS	1.42471	0.966928
ATAC3034	MS	0.864188	0.939787
ATAC3035	MS	0.914913	1.1246
ATAC3036	MS	0.977958	0.923406
ATAC3037	MS	0.9149	0.646514
ATAC3038	MS	2.98903	2.34703
ATAC3039	MS	0.809483	1.10305
ATAC3040	MS	0.923324	0.863922
ATAC3041	MS	3.36404	2.89542
ATAC3042	MS	0.826255	0.40754
ATAC3043	MS	1.31462	0.928502
ATAC3044	MS	2.06593	2.24942
ATAC27652	MS	0.948614	1.11931
ATAC27653	MS	0.8432	0.777005
ATAC27654	MS	0.887272	0.469997
ATAC27655	MS	3.11066	2.17827
ATAC27659	MS	1.52202	0.304308
ATAC27660	MS	1.54305	0.429188
ATAC27661	MS	1.2606	0.451029
ATAC27662	MS	3.36658	0.741686
ATAC27663	MS	0.940109	0.64652
ATAC27671	MS	1.31481	0.733212
ATAC27672	MS	0.768325	0.460391
ATAC27673	MS	3.57524	1.03767
ATAC27674	MS	0.686124	0.517508
ATAC27714	MS	0.670328	0.852767
ATAC27715	MS	0.88532	0.646536
ATAC27716	MS	3.71757	2.52575
ATAC27717	MS	4.93437	3.88435
ATAC27718	MS	3.25048	2.84145
ATAC27719	MS	1.24375	1.40708
ATAC26168	MS	1.16318	0.77662
ATAC26169	MS	0.944401	0.934581
ATAC26201	MS	0.994958	0.891018
ATAC26202	MS	3.90388	3.62924
ATAC26237	MS	0.994949	1.32564
ATAC26238	MS	2.30621	1.97771
ATAC26239	MS	5.47745	4.87219
ATAC26242	MS	1.15083	0.782314
ATAC26243	MS	0.619645	0.499706
ATAC26244	MS	5.91527	6.57419
ATAC26245	MS	0.923147	0.874527
ATAC26246	MS	1.17631	0.690045
ATAC26247	MS	1.56837	0.347758
ATAC26271	MS	1.10459	0.288046
ATAC26272	MS	2.44531	1.36372
ATAC26273	MS	0.90223	0.684601
ATAC26274	MS	0.927427	0.342314
ATAC26275	MS	3.54344	1.17383
ATAC26421	MS	3.62252	2.73007
ATAC26422	MS	2.33147	1.68983
ATAC26427	MS	0.957058	0.744367
ATAC26428	MS	1.93082	2.0208
ATAC26429	MS	1.25165	0.999233
ATAC26430	MS	3.85978	2.97504
ATAC26431	MS	0.796805	0.51619
ATAC26658	MS	4.05597	3.99353
ATAC26659	MS	1.40821	1.08665
ATAC26660	MS	2.37195	1.76987
ATAC26661	MS	0.792627	0.766079
ATAC26746	MS	1.02031	0.581303
ATAC26747	MS	0.746227	0.673805
ATAC26748	MS	1.03711	0.977961
ATAC26749	MS	0.678713	0.510649
ATAC26750	MS	0.93596	0.727959
ATAC26831	MS	1.56404	1.90136
ATAC26832	MS	0.640827	0.505313
ATAC26833	MS	1.49237	1.70037
ATAC26834	MS	2.95538	3.27073
ATAC26835	MS	0.893701	0.901819
ATAC26836	MS	0.653498	0.46204
ATAC26837	MS	2.25039	2.23211
ATAC27163	MS	2.1999	1.78741
ATAC27164	MS	1.67899	1.30373
ATAC27165	MS	0.872671	0.717104
ATAC27166	MS	5.08032	5.03114
ATAC27167	MS	0.978143	0.771496
ATAC29205	MS	0.779995	0.755262
ATAC29206	MS	4.16068	3.73746
ATAC29207	MS	0.848407	0.566412
ATAC29212	MS	0.765646	0.495545
ATAC29213	MS	3.43195	3.28165
ATAC29214	MS	0.754664	0.700793
ATAC29215	MS	0.750132	0.565068
ATAC29303	MS	3.4106	3.43797
ATAC29304	MS	1.7981	1.42079
ATAC29305	MS	0.688617	0.500786
ATAC29306	MS	0.796839	0.700853
ATAC27916	MS	5.04572	5.00306
ATAC27917	MS	1.00761	1.03228
ATAC27918	MS	0.978034	1.69518
ATAC27919	MS	1.52406	1.44221
ATAC27935	MS	0.973932	0.478179
ATAC28068	MS	0.960772	0.977494
ATAC28069	MS	1.23915	1.17891
ATAC28070	MS	1.75814	1.4344
ATAC28152	MS	2.63055	0.608405
ATAC28153	MS	2.50858	2.58622
ATAC28160	MS	1.02021	1.23315
ATAC28161	MS	1.58507	1.53744
ATAC28261	MS	1.26063	1.46149
ATAC28262	MS	1.24332	1.07536
ATAC28263	MS	0.787326	1.02297
ATAC28264	MS	0.817941	0.929105
ATAC28265	MS	1.16362	0.635772
ATAC28266	MS	2.25977	2.69493
ATAC28269	MS	1.05826	1.54305
ATAC28270	MS	1.00747	0.814783
ATAC28271	MS	0.838988	1.42885
ATAC28272	MS	1.97735	2.7438
ATAC28273	MS	2.01952	1.54294
ATAC28274	MS	0.720913	0.45116
ATAC28275	MS	0.868484	0.766062
ATAC28276	MS	1.2606	1.80934
ATAC28277	MS	1.51325	1.34717
ATAC28302	MS	1.13366	1.26529
ATAC28303	MS	0.746252	1.06485
ATAC28305	MS	2.12006	1.99868
ATAC28306	MS	1.07508	1.1899
ATAC28323	MS	2.2765	0.793181
ATAC327	MS	1.69876	0.907241
ATAC328	MS	1.09618	0.505259
ATAC27775	MS	1.24796	0.412909
ATAC27776	MS	1.64001	1.29305
ATAC27777	MS	1.06247	0.988887
ATAC28465	MS	1.15099	0.418364
ATAC28466	MS	0.796788	0.706345
ATAC28505	MS	0.859884	1.36366
ATAC28506	MS	1.54681	1.82505
ATAC28507	MS	1.43725	0.961607
ATAC28508	MS	0.893583	0.494316
ATAC28596	MS	0.762767	0.630013
ATAC28597	MS	0.935627	0.82571
ATAC28598	MS	3.09465	3.29798
ATAC28599	MS	0.843204	0.89638
ATAC28600	MS	1.42487	0.928953
ATAC28601	MS	4.39734	4.81912
ATAC28602	MS	0.699824	0.619396
ATAC28607	MS	0.914487	0.559478
ATAC28608	MS	0.843213	0.478141
ATAC28912	MS	2.67279	1.84718
ATAC28913	MS	1.47139	1.09217
ATAC28914	MS	3.91005	2.11191
ATAC28919	MS	0.871669	1.13828
ATAC28920	MS	1.34017	0.820156
ATAC28921	MS	1.1186	0.60664
ATAC28922	MS	5.08115	4.70659
ATAC28945	MS	2.15443	1.78753
ATAC28946	MS	1.52615	1.0106
ATAC28947	MS	1.20946	0.62465
ATAC27832	MS	2.80797	2.86888
ATAC29111	MS	0.826335	0.80415
ATAC29112	MS	1.02824	0.716837
ATAC29113	MS	0.935986	0.766024
ATAC30556	MS	2.10382	1.02686
ATAC30557	MS	1.26064	0.662896
ATAC30558	MS	10.936	7.57799
ATAC30559	MS	1.36812	0.967119
ATAC30560	MS	1.84247	1.09219
ATAC30561	MS	3.68052	1.18198
ATAC30688	MS	1.70756	1.17901
ATAC30689	MS	5.39563	4.78162
ATAC30690	MS	2.48949	1.26871
ATAC30691	MS	6.68251	6.36378
ATAC30692	MS	1.23521	0.902069
ATAC30693	MS	1.51916	1.01603
ATAC30694	MS	0.952703	0.537805
ATAC31290	MS	1.22672	0.994256
ATAC31291	MS	2.75644	2.72117
ATAC31292	MS	1.58101	1.86906
ATAC31293	MS	1.87162	1.72209
ATAC31294	MS	0.952766	0.890947
ATAC31295	MS	1.33641	1.04852
ATAC31296	MS	1.04339	0.823166
ATAC31297	MS	5.22607	5.59942
ATAC31406	MS	0.909265	0.382126
ATAC31407	MS	2.19515	0.478059
ATAC29709	MS	1.4714	1.14098
ATAC29710	MS	1.90569	0.874679
ATAC29711	MS	1.3048	1.0378
ATAC29712	MS	1.79607	2.10265
ATAC29718	MS	0.926765	0.635169
ATAC29719	MS	3.48362	3.69419
ATAC29927	MS	1.00754	1.62421
ATAC29928	MS	0.767287	0.711729
ATAC438	MS	0.990804	0.347753
ATAC441	MS	1.04983	0.657331
ATAC442	MS	3.44463	3.90659
ATAC443	MS	0.720964	0.798733
ATAC30032	MS	1.09164	0.738788
ATAC30033	MS	3.61639	2.42573
ATAC30034	MS	2.92172	2.31992
ATAC30035	MS	3.06859	2.17307
ATAC30036	MS	1.37021	1.1247
ATAC30037	MS	0.733221	0.91794
ATAC30256	MS	1.37025	1.18986
ATAC30257	MS	0.830589	0.891061
ATAC30298	MS	0.97811	0.847535
ATAC30299	MS	1.20574	0.64653
ATAC30300	MS	0.927549	1.13005
ATAC30331	MS	1.27326	0.820423
ATAC30335	MS	1.37434	1.55383
ATAC30336	MS	1.30476	1.31056
ATAC30337	MS	0.923206	0.548649
ATAC30338	MS	0.902234	0.853082
ATAC30339	MS	1.15465	1.11329
ATAC30340	MS	1.01564	1.0046
ATAC30342	MS	0.999229	0.809584
ATAC30343	MS	1.15506	0.890887
ATAC30368	MS	0.978122	0.315136
ATAC30369	MS	1.38698	0.353137
ATAC30371	MS	0.868518	0.18477
ATAC30373	MS	1.07043	1.07528
ATAC30374	MS	0.750347	0.831224
ATAC30395	MS	0.939712	0.695016
ATAC30396	MS	0.74621	0.526981
ATAC30397	MS	2.92567	0.624682
ATAC29663	MS	2.66811	1.62962
ATAC29664	MS	1.12148	1.95597
ATAC31537	MS	0.767232	0.72798
ATAC31538	MS	2.24291	2.20591
ATAC31539	MS	0.843086	0.554137
ATAC492	MS	3.62152	1.26572
ATAC493	MS	0.95248	0.923357
ATAC495	MS	1.28585	1.35827
ATAC496	MS	1.51354	0.652121
ATAC497	MS	2.8875	2.77049
ATAC31702	MS	1.44594	1.3026
ATAC31703	MS	0.977654	0.85274
ATAC31704	MS	3.06505	3.70004
ATAC31705	MS	0.79261	0.385753
ATAC31706	MS	1.62624	2.17165
ATAC31707	MS	1.5684	1.07033
ATAC31708	MS	2.30567	0.682663
ATAC31709	MS	0.805081	0.559592
ATAC512	MS	4.09316	1.73806
ATAC31720	MS	0.87663	0.255349
ATAC31788	MS	1.39977	1.60278
ATAC31789	MS	0.801072	0.608552
ATAC518	MS	1.57678	0.293344
ATAC519	MS	2.09907	2.83538
ATAC32015	MS	1.92023	2.0344
ATAC32016	MS	0.83026	0.640901
ATAC32017	MS	3.77745	2.78226
ATAC31450	MS	1.15491	0.494272
ATAC31451	MS	2.06379	1.33922
ATAC31452	MS	2.3188	0.934456
ATAC32164	MS	3.95852	0.774144
ATAC33369	MS	1.18846	0.961297
ATAC33370	MS	0.763037	0.271622
ATAC33371	MS	1.37441	0.749762
ATAC33372	MS	2.47439	0.934369
ATAC33373	MS	1.20999	1.18443
ATAC33374	MS	0.71249	0.59762
ATAC33421	MS	0.729334	0.603031
ATAC33422	MS	0.767051	0.874315
ATAC33423	MS	3.69695	2.67278
ATAC33424	MS	0.645043	0.722586
ATAC33570	MS	1.63051	1.55831
ATAC33571	MS	1.18403	1.68841
ATAC647	MS	3.62169	4.28679
ATAC33709	MS	1.12151	0.489051
ATAC33710	MS	1.1889	1.06668
ATAC33711	MS	1.67796	0.93613
ATAC33712	MS	0.725151	0.690013
ATAC33729	MS	0.771491	0.700983
ATAC33730	MS	1.67378	0.510779
ATAC33731	MS	0.716722	0.391214
ATAC33732	MS	1.26477	1.26045
ATAC33733	MS	2.79943	2.60252
ATAC33734	MS	0.965499	0.91281
ATAC33735	MS	1.35303	1.23303
ATAC33736	MS	1.3323	0.912821
ATAC33740	MS	2.52128	2.27114
ATAC33741	MS	1.41237	0.369437
ATAC33742	MS	0.670353	0.592225
ATAC33743	MS	0.830559	0.597647
ATAC33744	MS	1.41646	1.27127
ATAC33745	MS	1.44157	1.38794
ATAC33746	MS	3.52577	3.14218
ATAC33747	MS	3.13231	2.65388
ATAC33903	MS	0.809394	0.34772
ATAC33904	MS	1.61899	1.46144
ATAC33905	MS	0.973915	0.733582
ATAC33912	MS	4.44801	3.8141
ATAC33913	MS	1.86354	1.0323
ATAC33914	MS	1.93851	1.15675
ATAC33915	MS	1.09601	1.21665
ATAC33916	MS	1.07081	0.999618
ATAC685	MS	1.90988	1.09211
ATAC686	MS	1.39951	1.36901
ATAC687	MS	1.78299	0.635674
ATAC688	MS	0.73782	0.646552
ATAC34081	MS	0.675955	0.420199
ATAC34082	MS	5.7113	2.73231
ATAC34083	MS	1.82071	0.939689
ATAC33103	MS	2.01953	1.63544
ATAC33104	MS	1.02821	0.82552
ATAC33105	MS	0.796818	0.440162
ATAC34186	MS	0.830581	0.679108
ATAC34187	MS	3.21467	2.05912
ATAC34188	MS	6.14713	1.59749
ATAC34189	MS	2.36101	0.570491
ATAC34190	MS	0.695612	0.635685
ATAC34191	MS	5.17957	3.35243
ATAC34192	MS	1.92861	1.12177
ATAC34565	MS	0.775745	0.700874
ATAC34566	MS	1.24372	1.03773
ATAC34567	MS	1.38711	0.733522
ATAC34568	MS	0.729393	0.478141
ATAC34569	MS	1.60208	1.34172
ATAC34570	MS	0.775762	1.0377
ATAC34571	MS	0.77147	0.945361
ATAC34572	MS	1.27181	1.83812
ATAC34573	MS	3.20005	2.80357
ATAC34574	MS	2.15389	1.9119
ATAC34575	MS	0.767042	0.6844
ATAC34576	MS	1.86889	1.66967
ATAC34577	MS	2.01109	1.82554
ATAC34578	MS	0.69987	0.83136
ATAC34579	MS	3.57942	3.04806
ATAC34580	MS	2.56343	1.96687
ATAC34581	MS	1.07929	0.532414
ATAC34582	MS	4.1445	3.80334
ATAC34583	MS	2.57601	1.84194
ATAC34716	MS	1.21423	1.24162
ATAC34717	MS	0.695612	0.787779
ATAC34718	MS	2.1712	2.24405
ATAC34740	MS	1.19732	0.369464
ATAC51	MS	3.28221	2.51553
ATAC35171	MS	2.29745	2.5206
ATAC35172	MS	1.09615	0.440119
ATAC35173	MS	1.08347	0.478146
ATAC35174	MS	0.792631	0.461765
ATAC35526	MS	1.28576	1.06471
ATAC35527	MS	4.51946	3.64007
ATAC35528	MS	1.57672	0.624818
ATAC35552	MS	1.11719	0.776908
ATAC35553	MS	1.36182	1.41269
ATAC35554	MS	1.3112	0.543626
ATAC35555	MS	2.17083	1.67864
ATAC35556	MS	1.7157	1.04311
ATAC35557	MS	4.83911	4.64409
ATAC34648	MS	1.91625	1.74409
ATAC853	MS	1.10883	0.9888
ATAC854	MS	1.50922	0.755115
ATAC855	MS	2.17966	1.07019
ATAC856	MS	1.7665	1.89078
ATAC857	MS	1.57475	1.52133
ATAC858	MS	2.60109	2.21652
ATAC34649	MS	2.26396	2.51558
ATAC34650	MS	0.872591	1.56982
ATAC34651	MS	1.12992	1.16811
ATAC34652	MS	1.84664	1.61377
ATAC34653	MS	0.999005	0.869198
ATAC34654	MS	1.30683	1.45581
ATAC34655	MS	1.24784	1.36914
ATAC34656	MS	0.847387	0.52703
ATAC862	MS	2.47068	1.96141
ATAC863	MS	0.826187	0.82033
ATAC864	MS	0.701922	0.543327
ATAC865	MS	1.07496	0.966986
ATAC866	MS	3.26693	2.16203
ATAC867	MS	1.11302	0.69537
ATAC868	MS	0.741998	0.983259
ATAC869	MS	3.9138	3.35948
ATAC35864	MS	0.855878	0.739016
ATAC35865	MS	1.60957	1.37375
ATAC35866	MS	1.11728	0.901923
ATAC35867	MS	1.79606	1.46691
ATAC35868	MS	3.47539	3.61762
ATAC35869	MS	0.93174	1.10291
ATAC35870	MS	0.914905	0.956245
ATAC35871	MS	2.41586	3.08072
ATAC870	MS	0.767295	0.61392
ATAC35872	MS	1.07027	0.760439
ATAC34657	MS	2.09504	2.59126
ATAC879	MS	0.935901	0.597609
ATAC880	MS	0.902163	0.56503
ATAC881	MS	1.22687	1.04317
ATAC882	MS	1.81285	1.17904
ATAC883	MS	3.82407	0.741751
ATAC884	MS	0.919125	0.565047
ATAC36271	MS	1.16731	0.434523
ATAC36272	MS	1.06242	0.488926
ATAC36273	MS	1.95629	1.97761
ATAC36274	MS	2.09114	1.58639
ATAC36275	MS	2.19199	0.565128
ATAC36276	MS	1.34901	0.874671
ATAC36277	MS	1.31957	1.24418
ATAC36278	MS	1.54666	1.34719
ATAC36279	MS	1.20999	0.749779
ATAC36280	MS	1.16756	1.03199
ATAC36281	MS	0.645014	0.695424
ATAC36303	MS	3.10303	0.798782
ATAC36313	MS	1.74546	0.450969
ATAC36314	MS	1.05817	0.407492
ATAC36315	MS	1.0287	0.74979
ATAC36062	MS	1.60632	2.1026
ATAC36065	MS	5.15204	5.17774
ATAC36963	MS	3.60662	1.77891
ATAC36964	MS	1.36602	0.847465
ATAC36965	MS	2.75493	1.54543
ATAC36966	MS	1.10043	0.929051
ATAC36967	MS	0.961181	0.66276
ATAC36968	MS	0.86004	0.793175
ATAC37046	MS	0.893807	0.38578
ATAC37047	MS	3.52817	0.923482
ATAC37048	MS	3.05668	1.59735
ATAC37049	MS	0.944422	0.559603
ATAC37103	MS	2.92178	2.98289
ATAC37104	MS	1.85905	1.33096
ATAC37105	MS	1.07505	0.923525
ATAC37106	MS	1.20994	1.10275
ATAC37115	MS	1.45034	1.08663
ATAC37116	MS	3.18596	3.06968
ATAC37117	MS	0.876933	0.45644
ATAC36076	MS	0.851434	0.912457
ATAC36077	MS	4.36781	4.65081
ATAC36078	MS	1.63569	1.4993
ATAC36079	MS	0.798833	0.638355
ATAC37290	MS	2.20296	2.01309
ATAC37291	MS	1.47139	1.55935
ATAC37292	MS	2.85847	3.16338
ATAC37371	MS	4.42554	3.99568
ATAC37372	MS	1.14251	0.994218
ATAC37373	MS	0.927541	0.46189
ATAC37374	MS	0.94021	0.787882
ATAC37375	MS	0.733617	0.570436
ATAC1000	MS	1.89494	2.12124
ATAC64	MS	2.41975	1.33097
ATAC36093	MS	1.21421	3.09138
ATAC36094	MS	0.805288	0.733413
ATAC36095	MS	0.679795	0.920844
ATAC36096	MS	0.79256	0.820493
ATAC36097	MS	0.713545	0.634262
ATAC36098	MS	0.906249	0.928926
ATAC1031	MS	1.53039	0.619396
ATAC1032	MS	3.36828	2.57358
ATAC1033	MS	2.21722	0.950653
ATAC1034	MS	1.23531	1.40181
ATAC1035	MS	0.851632	0.396588
ATAC1036	MS	1.5094	1.32562
ATAC37704	MS	1.02013	0.398389
ATAC37705	MS	0.96972	0.825889
ATAC37706	MS	2.37785	2.5807
ATAC37707	MS	2.013	1.78448
ATAC37708	MS	1.23955	1.27678
ATAC37709	MS	1.03713	0.940015
ATAC37710	MS	0.914883	0.641124
ATAC37711	MS	0.876933	0.423792
ATAC37712	MS	2.64965	0.967119
ATAC37713	MS	1.24776	0.749692
ATAC37714	MS	0.680493	0.471668
ATAC37715	MS	1.20993	1.46694
ATAC37716	MS	2.12883	2.18929
ATAC37736	MS	1.76655	0.646541
ATAC37737	MS	1.11724	0.689996
ATAC37739	MS	1.26836	1.04258
ATAC37740	MS	3.50723	3.85155
ATAC37742	MS	0.737804	0.684531
ATAC37745	MS	1.1088	0.766052
ATAC37746	MS	0.784152	0.42377
ATAC37747	MS	2.552	2.42782
ATAC37748	MS	1.81554	2.12418
ATAC1054	MS	3.86544	4.32926
ATAC37750	MS	1.34075	1.18985
ATAC37751	MS	0.956814	0.315207
ATAC1055	MS	1.72851	1.48861
ATAC1056	MS	1.47971	0.831306
ATAC1057	MS	1.14256	0.80954
ATAC37873	MS	1.16361	0.396598
ATAC37874	MS	1.69765	1.26776
ATAC37940	MS	2.09119	1.71145
ATAC37941	MS	0.670361	0.320543
ATAC37942	MS	0.701966	0.606755
ATAC37943	MS	0.961177	0.956261
ATAC38313	MS	2.04872	1.60242
ATAC38314	MS	1.66531	1.24418
ATAC38315	MS	0.901944	0.749708
ATAC38316	MS	1.08352	1.39095
ATAC38377	MS	0.762755	0.374768
ATAC38378	MS	1.4143	0.755106
ATAC38384	MS	1.20994	0.923509
ATAC38385	MS	1.28155	1.05937
ATAC38386	MS	2.88748	2.5313
ATAC38408	MS	3.96741	4.15649
ATAC38409	MS	0.623992	0.342293
ATAC38410	MS	1.00762	1.37462
ATAC38411	MS	1.72859	1.81475
ATAC38415	MS	2.59251	1.8687
ATAC4425	MS	1.21827	1.11371
ATAC4426	MS	2.07407	1.62979
ATAC4427	MS	3.57519	2.59522
ATAC4428	MS	1.931	1.71147
ATAC4552	MS	0.779746	0.684346
ATAC4553	MS	2.61382	1.95589
ATAC4554	MS	1.62743	1.51051
ATAC4577	MS	1.01604	1.10291
ATAC4578	MS	1.90556	0.559608
ATAC4579	MS	1.66115	1.08663
ATAC4580	MS	0.866416	0.706275
ATAC4587	MS	1.92804	1.25678
ATAC4588	MS	1.86769	0.939869
ATAC4589	MS	2.50857	0.831203
ATAC4590	MS	3.69532	1.17628
ATAC4591	MS	0.775733	0.54327
ATAC4592	MS	4.33192	3.43239
ATAC4593	MS	1.29854	0.755158
ATAC4594	MS	1.21609	0.40066
ATAC4788	MS	1.83404	1.66254
ATAC4789	MS	1.16766	1.60232
ATAC4830	MS	3.8827	5.22595
ATAC4831	MS	1.27744	2.00481
ATAC4832	MS	2.38208	2.54817
ATAC4833	MS	1.3365	1.26607
ATAC4834	MS	1.07886	1.23809
ATAC5211	MS	3.29244	2.35771
ATAC5212	MS	1.39128	0.689975
ATAC5213	MS	1.90135	1.74929
ATAC5214	MS	2.61674	2.39994
ATAC5215	MS	2.65609	2.48296
ATAC5247	MS	2.91624	1.73249
ATAC5248	MS	0.834763	0.597652
ATAC5250	MS	0.796801	0.543303
ATAC5251	MS	2.65533	1.66741
ATAC5252	MS	1.25214	0.923607
ATAC5253	MS	1.31513	1.24941
ATAC5254	MS	1.01608	0.820406
ATAC5546	MS	3.36863	2.03756
ATAC5547	MS	3.03976	0.831208
ATAC5548	MS	1.11722	0.554148
ATAC5549	MS	1.31088	0.765883
ATAC5550	MS	0.906418	0.532425
ATAC3265	MS	1.42008	1.47704
ATAC3266	MS	1.28567	0.54866
ATAC3267	MS	1.48357	0.630111
ATAC3268	MS	1.28147	1.32015
ATAC3269	MS	2.12064	2.63754
ATAC3667	MS	0.897884	0.803965
ATAC3668	MS	1.34064	0.700956
ATAC3669	MS	1.2469	0.52702
ATAC4001	MS	2.12258	1.81173
ATAC4002	MS	1.75371	1.76288
ATAC4003	MS	1.96891	2.07818
ATAC4004	MS	1.69461	1.66405
ATAC4005	MS	1.65652	1.63518
ATAC4006	MS	1.54304	1.45608
ATAC4007	MS	1.05826	1.1518
ATAC4008	MS	0.948449	1.00493
ATAC4009	MS	0.905399	1.09336
ATAC4010	MS	1.60629	1.52138
ATAC4075	MS	2.63928	1.50507
ATAC4076	MS	0.826352	1.04318
ATAC4077	MS	2.31467	1.02145
ATAC7115	MS	0.707987	0.847296
ATAC7116	MS	1.8762	2.17334
ATAC7117	MS	1.40394	0.820357
ATAC7244	MS	0.897719	0.608269
ATAC7245	MS	3.7987	3.44454
ATAC7246	MS	2.35263	2.19506
ATAC7247	MS	0.771445	0.586698
ATAC7401	MS	1.77908	1.11379
ATAC7402	MS	1.03002	0.82584
ATAC7403	MS	0.977713	0.852762
ATAC7404	MS	3.84015	1.93375
ATAC7405	MS	3.99834	1.04465
ATAC7406	MS	5.03826	3.77607
ATAC7407	MS	0.881045	0.90164
ATAC7408	MS	1.78278	0.92333
ATAC7712	MS	0.750963	0.571126
ATAC7713	MS	1.07509	0.871925
ATAC7714	MS	1.93037	1.97743
ATAC7715	MS	2.77425	2.37982
ATAC7716	MS	0.914824	0.798646
ATAC7717	MS	2.76138	2.73813
ATAC7718	MS	1.3618	1.00509
ATAC7719	MS	1.82952	1.02672
ATAC7720	MS	1.28256	0.772792
ATAC7721	MS	1.26903	1.22788
ATAC7906	MS	0.80947	0.619439
ATAC7907	MS	0.973358	0.928524
ATAC7908	MS	3.33871	2.93359
ATAC7909	MS	1.24763	1.12438
ATAC7910	MS	1.36591	1.11921
ATAC7911	MS	1.49252	0.60045
ATAC7912	MS	1.18465	1.16797
ATAC7913	MS	2.49562	2.20585
ATAC7967	MS	1.03822	0.854454
ATAC7968	MS	1.8492	1.80172
ATAC7969	MS	1.45874	1.11379
ATAC7970	MS	2.99744	1.15417
ATAC7971	MS	1.55997	1.00247
ATAC7973	MS	1.73671	1.43403
ATAC7974	MS	1.42053	0.822968
ATAC7975	MS	4.32483	3.43583
ATAC7976	MS	0.727266	0.521579
ATAC8002	MS	0.923248	0.804161
ATAC8003	MS	1.29859	1.13012
ATAC8004	MS	4.51685	1.23304
ATAC8005	MS	0.687216	0.345036
ATAC8006	MS	1.315	0.831203
ATAC8007	MS	0.876967	0.831398
ATAC8027	MS	0.783827	0.34772
ATAC8028	MS	2.11629	1.89606
ATAC8029	MS	1.01182	1.02689
ATAC8030	MS	1.26263	0.850297
ATAC8031	MS	0.99077	0.972556
ATAC8032	MS	1.55557	1.57545
ATAC8033	MS	1.66539	1.68432
ATAC8034	MS	5.05919	4.89794
ATAC8035	MS	2.25514	1.97192
ATAC8036	MS	1.24217	0.999679
ATAC8037	MS	1.27313	1.15727
ATAC8038	MS	0.89777	0.477994
ATAC8039	MS	4.30388	3.13998
ATAC8040	MS	1.03293	0.717239
ATAC8041	MS	2.48747	1.7115
ATAC6030	MS	3.38281	3.88648
ATAC8048	MS	6.46302	6.25899
ATAC8049	MS	2.6117	2.07516
ATAC8050	MS	1.15716	1.1951
ATAC8051	MS	1.00345	0.874696
ATAC8052	MS	0.944405	1.0975
ATAC8053	MS	3.7838	4.31355
ATAC8054	MS	1.54728	1.41634
ATAC8055	MS	1.00231	1.30787
ATAC8056	MS	1.43122	1.82813
